employee_id,name,gender,age,salary,department,overtime_hours,performance_rating,hire_date
38989,Glenn Brown,Male,,"$81,981.54",Finance,23.0,1.0,2024-06-01
13487,Ian Ross,Female,58.0,"$76,820.39",Marketing,13.0,2.0,2020-02-27
87230,Andrea Ramirez,Non-binary,39.0,"$73,750.34",Finance,,1.0,2023-03-11
24723,Jacob Russell,Male,,"$113,724.74",Marketing,31.0,,2020-08-11
14963,Bradley Brown,Female,46.0,"$36,928.61",Finance,3.0,2.0,2021-01-22
49200,Eric Flores,Female,48.0,"$57,791.69",IT,54.0,4.0,2021-05-18
98708,Jennifer Black,Non-binary,29.0,"$87,677.01",Sales,47.0,5.0,2025-03-01
43684,Leslie Coffey,Female,57.0,"$48,921.06",Sales,14.0,5.0,2021-01-16
80537,Valerie Atkins,Male,40.0,"$98,289.53",HR,55.0,3.0,2023-12-24
91062,Jonathan Smith Jr.,Male,,"$58,197.84",IT,9.0,4.0,2022-01-21
8367,Cory Bailey,Male,,,Sales,3.0,1.0,2022-01-19
58720,Brian Hernandez,Female,32.0,"$32,178.67",Finance,18.0,1.0,2022-03-13
55179,Morgan Williams,Non-binary,48.0,"$66,170.67",HR,38.0,4.0,2024-01-12
50322,Jamie Pham,Male,40.0,"$41,815.31",IT,0.0,2.0,2024-07-15
72900,Denise White,Male,37.0,"$117,241.55",Sales,17.0,,2023-09-22
85150,Jessica Oneill,Non-binary,30.0,"$67,006.73",Finance,25.0,5.0,2020-10-22
31436,Ashley Wilkins,Non-binary,47.0,"$103,188.69",Marketing,37.0,,2021-11-01
67138,Loretta Holder,Male,27.0,"$80,082.71",HR,37.0,2.0,2024-06-24
16073,Stephanie Long,Female,47.0,"$95,775.05",Marketing,17.0,5.0,2022-03-07
3458,Robert Carter,Male,33.0,,Sales,28.0,2.0,2023-11-22
47498,Sarah Torres,Female,28.0,"$59,462.56",Marketing,32.0,2.0,2023-08-17
44351,Sara Hart,Non-binary,42.0,"$85,673.47",IT,28.0,1.0,2020-11-15
73595,Anne Fry,Female,27.0,"$55,571.22",HR,,2.0,2020-07-05
27244,Regina Padilla,Female,27.0,"$105,719.26",Finance,,5.0,2023-08-13
6426,Tabitha Castro,Male,42.0,"$117,710.32",Marketing,43.0,3.0,2021-01-05
59087,Ashley Moss,Non-binary,49.0,,IT,0.0,2.0,2024-04-03
73379,Alan Taylor,Male,52.0,"$55,707.26",Finance,19.0,,2021-02-12
28795,Brian Hernandez,Female,29.0,"$85,916.24",Sales,18.0,3.0,2023-01-05
23982,Robert Roberts,Female,26.0,,Marketing,20.0,5.0,2024-05-28
60869,Charles Moore,Male,41.0,"$64,829.65",IT,13.0,5.0,2022-06-13
65412,Michael Reese,Male,39.0,"$90,458.43",Marketing,51.0,5.0,2020-12-09
79037,Luke Reeves,Non-binary,24.0,"$110,545.11",HR,43.0,2.0,2021-03-23
60098,Dale Arnold,Male,39.0,,Finance,27.0,1.0,2021-09-02
35094,James Martin,Female,48.0,"$70,007.89",Marketing,31.0,,2022-08-02
72295,Angela Swanson,Female,44.0,"$101,801.79",HR,34.0,5.0,2021-04-30
81042,Cynthia Mcknight,Female,51.0,"$59,427.55",IT,40.0,2.0,2024-04-09
17771,Christopher Lawson,Female,,,IT,0.0,4.0,2024-12-10
72446,Christian Curtis,Female,37.0,"$81,975.67",Sales,23.0,4.0,2023-05-10
86599,Andrea Allen,Non-binary,58.0,"$45,417.74",HR,34.0,5.0,2024-01-18
70347,Brenda Johnson,Female,37.0,"$110,883.43",Sales,48.0,3.0,2022-05-24
56354,Rachel Brown,Female,50.0,"$41,836.04",HR,40.0,2.0,2024-04-24
16736,Robin Brown,Male,35.0,"$54,375.89",HR,34.0,,2024-12-15
95764,Erin Haynes,Female,25.0,"$32,274.79",Marketing,1.0,3.0,2023-03-21
95733,Deanna Chambers,Non-binary,40.0,"$49,556.09",IT,55.0,,2021-01-11
27149,Megan Williams,Female,27.0,"$81,999.55",Sales,46.0,1.0,2022-08-13
28437,Annette Ryan,Non-binary,58.0,"$101,992.86",IT,29.0,3.0,2023-03-31
22854,Sonia Kline,Non-binary,,"$106,555.12",Sales,49.0,5.0,2021-05-04
70350,Lisa Smith,Non-binary,39.0,"$34,295.58",Marketing,51.0,5.0,2022-03-13
88421,Denise Gutierrez,Male,35.0,"$99,646.36",Marketing,13.0,1.0,2023-09-28
49807,John Ortiz,Male,35.0,"$42,636.98",IT,42.0,4.0,2025-01-12
54791,Susan Carson,Male,31.0,,Finance,32.0,2.0,2021-03-20
13766,Jesse Taylor MD,Male,36.0,"$48,944.51",IT,5.0,4.0,2021-11-02
13702,Dillon Mccall,Female,27.0,"$56,066.01",Marketing,38.0,2.0,2021-11-18
69187,Dorothy Brown,Female,23.0,"$62,195.71",Finance,37.0,3.0,2024-11-21
59403,Terry Silva,Female,22.0,,Marketing,41.0,2.0,2020-01-17
94832,Alicia Bates,Male,44.0,"$88,594.09",IT,44.0,3.0,2023-02-08
25714,Michael Velazquez MD,Female,25.0,"$110,454.08",HR,11.0,3.0,2023-05-29
57899,Richard Henson,Non-binary,31.0,"$35,755.70",Marketing,15.0,5.0,2024-05-19
66164,Sara Davis,Non-binary,28.0,"$91,673.95",HR,51.0,3.0,2021-12-21
54004,Joshua Rogers,Non-binary,52.0,,Finance,14.0,,2020-04-24
66707,Stacey Baker,Male,25.0,,IT,40.0,5.0,2020-04-03
92369,Teresa Garcia,Male,32.0,"$56,450.09",HR,2.0,,2024-04-21
96839,Rebecca Gutierrez,Non-binary,50.0,,Finance,26.0,,2022-01-07
53256,Stephanie Murray,Male,49.0,,Marketing,55.0,2.0,2024-03-14
16506,Emily Delgado,Female,,"$73,094.23",IT,1.0,,2024-03-18
11569,Mrs. Karen Gross,Male,57.0,"$100,258.96",Finance,21.0,4.0,2022-08-14
64615,Melissa Mckenzie,Non-binary,41.0,,Marketing,36.0,5.0,2024-05-28
37026,George Morris,Non-binary,33.0,"$42,626.43",Sales,17.0,2.0,2020-07-13
41755,John Smith,Non-binary,49.0,"$54,152.72",HR,3.0,2.0,2020-06-11
68501,Angela Lee,Female,52.0,"$94,423.97",Marketing,51.0,2.0,2025-01-29
6243,Jenny Campbell,Female,36.0,"$68,399.43",IT,36.0,2.0,2020-10-04
12690,Melissa Martin,Non-binary,,"$96,212.00",Sales,27.0,1.0,2020-10-28
7175,Gabriel Smith,Non-binary,44.0,"$117,339.50",Marketing,55.0,3.0,2021-12-14
84446,Samantha Torres,Non-binary,48.0,,Finance,43.0,3.0,2022-07-04
1180,Mikayla Myers,Non-binary,38.0,"$38,880.26",HR,58.0,3.0,2021-08-27
60085,Nicole Fields,Female,29.0,"$76,275.86",HR,36.0,,2021-04-27
64655,Mark Thomas,Non-binary,31.0,"$95,659.46",HR,30.0,5.0,2022-01-14
67489,Joyce Bell,Female,27.0,"$66,783.15",IT,31.0,,2023-05-02
7860,William Thompson,Female,35.0,"$99,656.27",Marketing,3.0,1.0,2023-12-10
41195,Mrs. Carol Taylor,Male,30.0,"$69,651.73",Marketing,9.0,2.0,2024-11-13
56993,Lauren Torres DDS,Non-binary,35.0,,Finance,47.0,,2023-02-18
41592,Laura Anderson,Non-binary,39.0,"$31,051.30",Finance,13.0,2.0,2024-07-08
93856,John Lynch,Non-binary,37.0,"$35,986.95",Finance,45.0,2.0,2021-12-05
78126,Joshua Campbell,Non-binary,54.0,"$84,825.66",Finance,56.0,4.0,2022-07-04
92466,Scott Miller,Non-binary,56.0,"$71,303.63",HR,50.0,2.0,2023-11-20
65746,Daniel Suarez,Non-binary,22.0,"$64,712.30",HR,,4.0,2024-10-22
96123,Linda Camacho,Female,23.0,,Sales,2.0,3.0,2024-01-21
51409,Melissa Calhoun,Non-binary,33.0,"$106,851.14",Marketing,30.0,2.0,2021-03-10
2682,Haley Jackson,Male,33.0,"$113,217.61",IT,47.0,4.0,2020-10-05
25305,Shelby Smith,Non-binary,45.0,"$102,976.19",IT,51.0,4.0,2023-01-01
24779,Charles Wright,Male,23.0,"$87,817.12",Sales,14.0,5.0,2020-06-18
90199,Reginald Jordan,Non-binary,47.0,"$81,373.19",IT,41.0,1.0,2024-05-08
67867,Michael Nunez,Male,43.0,"$85,519.79",HR,54.0,2.0,2021-10-13
9048,Sarah Martinez,Non-binary,29.0,"$40,168.77",Marketing,18.0,2.0,2020-06-11
14462,Patrick Carlson,Female,55.0,"$79,726.62",HR,20.0,,2023-12-09
70803,Michelle Waters,Male,55.0,"$56,629.79",HR,2.0,1.0,2022-06-26
59324,Ryan Hansen,Male,26.0,"$55,645.48",Sales,51.0,5.0,2023-03-02
30153,Heidi Schneider,Male,23.0,"$54,362.61",Finance,0.0,1.0,2021-09-15
23403,Aaron Franco,Female,41.0,"$104,998.57",Sales,53.0,2.0,2023-12-23
99875,Mallory Oliver,Non-binary,49.0,"$85,538.02",IT,7.0,1.0,2022-08-22
65449,Michael Murphy,Female,43.0,,HR,7.0,5.0,2023-03-20
99537,Tara Parker,Non-binary,47.0,,Finance,46.0,4.0,2025-02-07
88207,Brenda Norris,Male,23.0,"$76,750.51",IT,4.0,2.0,2021-05-26
29885,Carla Wood,Non-binary,,,IT,47.0,4.0,2020-12-28
62470,Shane Morales,Female,24.0,"$35,760.16",Marketing,59.0,,2021-03-10
32715,Eric Hall,Female,,"$116,560.62",Finance,47.0,4.0,2020-05-26
18136,Joshua Foster,Male,59.0,"$114,146.12",Finance,42.0,1.0,2023-07-17
83892,James Li,Male,47.0,"$86,843.46",Marketing,16.0,,2022-05-01
12626,Donald Butler,Non-binary,54.0,,Sales,25.0,1.0,2022-12-02
47307,Edwin Leonard MD,Non-binary,55.0,,Marketing,38.0,2.0,2020-04-20
20676,Ronald Walsh,Non-binary,37.0,"$71,578.01",Finance,15.0,,2022-02-03
74695,Barbara Brown,Female,35.0,"$56,336.75",Marketing,55.0,1.0,2025-02-20
24788,Emily Tapia,Non-binary,48.0,"$33,690.77",HR,35.0,,2023-08-21
22193,Jacob Jackson,Non-binary,45.0,"$35,644.80",Finance,4.0,3.0,2020-08-04
69527,Yvette Brooks,Female,58.0,"$102,720.54",Finance,56.0,2.0,2024-12-25
28734,Jackson Lewis,Non-binary,43.0,"$86,614.89",IT,58.0,3.0,2021-09-08
9262,Alexis Hall,Non-binary,47.0,"$113,050.02",HR,52.0,3.0,2023-08-15
17316,Timothy Jacobs,Male,60.0,"$109,367.56",Marketing,48.0,5.0,2020-01-14
24681,Charles Mason,Male,23.0,"$112,024.79",Sales,28.0,2.0,2024-11-15
80681,Ashley Griffin MD,Non-binary,23.0,"$50,880.12",HR,37.0,,2022-08-27
71314,Megan Nelson,Male,,"$39,503.50",Finance,15.0,1.0,2024-11-21
62929,David Odonnell,Non-binary,38.0,"$100,389.53",Marketing,8.0,4.0,2022-03-06
23440,David Kennedy,Male,42.0,"$94,660.60",IT,6.0,,2022-02-21
29139,Peggy Lee,Non-binary,42.0,"$116,944.18",Sales,32.0,4.0,2024-10-14
24178,Michael Gilmore,Female,27.0,"$82,072.61",Marketing,34.0,2.0,2021-07-13
79266,Lisa Wilson,Female,,"$102,335.71",Finance,20.0,,2024-09-10
55118,Mr. Alec Harris,Non-binary,60.0,"$52,875.62",HR,15.0,3.0,2022-04-10
61847,Travis Jones,Male,58.0,"$39,453.74",Sales,50.0,,2023-06-10
77045,Sharon Murray,Female,40.0,"$80,734.64",IT,17.0,3.0,2024-12-19
12231,Sabrina Mercado,Male,35.0,"$90,746.38",IT,30.0,,2022-04-06
60210,Phyllis Compton,Female,42.0,"$33,368.36",HR,20.0,4.0,2020-03-27
54229,Scott Ellis,Female,25.0,"$116,246.65",Marketing,47.0,5.0,2024-12-26
98890,Erin Torres,Non-binary,57.0,"$45,019.09",Marketing,48.0,3.0,2023-03-01
68227,Cheryl Acosta,Male,56.0,"$32,088.74",Finance,14.0,3.0,2020-10-20
29704,Brenda Owens,Female,41.0,"$73,418.68",Marketing,14.0,2.0,2024-11-27
39314,Dr. Courtney Nguyen,Female,46.0,"$80,013.09",Marketing,7.0,,2024-07-10
68615,Molly Quinn,Non-binary,48.0,,Finance,45.0,5.0,2024-12-07
55575,Nicole Hall,Female,54.0,,Marketing,26.0,5.0,2021-05-13
87931,Ana Garcia,Female,38.0,"$54,924.56",HR,50.0,4.0,2021-02-25
56403,Michelle Smith,Male,27.0,"$111,403.51",Sales,33.0,2.0,2022-10-29
35753,Tyler Gonzales,Non-binary,59.0,"$98,408.94",Finance,4.0,1.0,2020-03-06
81309,Kayla Lyons,Non-binary,26.0,"$98,260.61",HR,7.0,2.0,2021-09-20
84310,Keith Johnson,Male,52.0,"$79,728.81",Finance,47.0,2.0,2023-09-06
57377,Sandy Dunlap,Female,24.0,"$57,732.07",Marketing,19.0,3.0,2020-01-13
82515,Kenneth Adams,Male,57.0,"$95,163.49",Sales,35.0,3.0,2022-10-14
88732,Scott Vasquez,Female,40.0,"$119,599.88",Marketing,2.0,,2022-05-06
3791,Mark Vasquez,Non-binary,54.0,,Sales,27.0,4.0,2024-12-27
53631,Angela Smith,Male,34.0,"$45,846.77",Finance,8.0,3.0,2021-11-14
95177,Kyle Anderson,Female,41.0,,Finance,22.0,4.0,2021-07-18
84271,Kelly Reid,Non-binary,54.0,,Finance,29.0,,2023-10-11
66354,Michael Medina,Female,29.0,"$98,830.78",Marketing,33.0,1.0,2020-08-16
53155,Jacob Velazquez,Female,27.0,"$86,826.89",HR,46.0,2.0,2022-11-10
44935,Michael Lewis,Male,39.0,"$70,462.37",Finance,30.0,,2021-12-26
98959,Rebecca Stewart,Non-binary,48.0,,IT,10.0,1.0,2022-05-22
17611,Brittany Lambert,Female,,"$52,645.42",HR,16.0,2.0,2020-08-17
33635,Curtis Cobb,Non-binary,,"$42,547.43",Sales,,2.0,2023-07-29
92024,Cheryl Johnson,Male,41.0,"$96,194.93",Sales,15.0,3.0,2021-02-14
63922,Lawrence Richardson,Female,57.0,"$82,833.48",Sales,39.0,3.0,2024-02-11
50405,Thomas Mueller,Male,26.0,"$63,894.15",Marketing,51.0,,2023-05-17
20410,Diana Becker,Non-binary,26.0,,IT,,1.0,2020-03-21
86703,Sarah Doyle,Male,31.0,"$80,510.30",Finance,29.0,2.0,2021-06-23
95099,Mary Evans,Non-binary,,"$89,783.35",HR,46.0,,2021-08-15
46660,Ann Quinn,Non-binary,37.0,"$58,402.57",Finance,52.0,1.0,2020-12-25
24075,Michael Thompson,Male,53.0,"$82,574.11",Finance,29.0,3.0,2020-04-22
64678,James Krause,Female,58.0,"$37,027.18",HR,25.0,5.0,2023-06-26
28135,Roy Miller,Non-binary,56.0,"$67,751.99",Sales,8.0,3.0,2022-05-07
22404,Elizabeth Hall,Female,,"$107,773.39",Marketing,12.0,2.0,2020-10-27
84465,Doris Nelson,Non-binary,36.0,"$37,165.78",HR,6.0,3.0,2022-06-24
68128,Mario Joseph,Female,54.0,"$31,504.36",Sales,0.0,3.0,2022-12-04
4825,Kathy Wang,Female,58.0,"$31,251.28",HR,27.0,4.0,2020-02-10
69437,Ian Wallace,Female,50.0,"$101,920.66",HR,27.0,5.0,2022-09-07
6210,Cody Shaw,Female,28.0,"$82,553.91",Marketing,17.0,3.0,2023-02-25
83843,Michael Young,Non-binary,25.0,"$108,410.98",Finance,54.0,2.0,2024-06-05
15417,Derrick Lowe,Female,24.0,,IT,16.0,1.0,2022-08-22
96418,Brandon Lee,Female,57.0,"$48,959.64",Finance,39.0,2.0,2024-11-12
31038,Sarah Martinez,Non-binary,33.0,"$111,766.75",Sales,27.0,1.0,2022-04-16
60673,Eileen Carter,Male,31.0,"$89,131.70",Marketing,46.0,2.0,2024-04-23
11379,Tabitha Cantrell,Non-binary,27.0,"$35,469.06",Finance,23.0,3.0,2022-11-05
61017,Shelley Jones,Female,37.0,"$117,770.20",Marketing,36.0,4.0,2023-01-25
99937,Jason Brooks,Male,,"$35,631.12",HR,38.0,3.0,2022-07-03
29021,Kelly Rodriguez,Male,42.0,,Sales,31.0,2.0,2022-08-09
53439,Lori Garcia DVM,Female,56.0,"$68,027.60",IT,15.0,5.0,2024-02-11
16064,Danny Harper,Male,,"$90,736.72",Finance,40.0,3.0,2021-02-03
69312,Kaylee Barnett,Female,29.0,"$68,682.61",Marketing,18.0,5.0,2020-10-19
74506,Amy Carey,Non-binary,32.0,"$110,919.67",HR,11.0,3.0,2024-08-25
96352,Eric Blankenship,Female,60.0,"$116,097.82",Sales,33.0,3.0,2020-12-18
56406,Stephanie Chavez,Female,57.0,"$42,639.87",IT,49.0,3.0,2024-08-17
72280,Makayla Mccormick,Non-binary,33.0,"$96,680.25",Marketing,34.0,3.0,2022-02-19
65727,Julie Harris,Male,27.0,"$79,692.41",IT,46.0,4.0,2022-11-26
56709,Sandra Williams,Non-binary,43.0,"$72,565.81",IT,5.0,2.0,2022-02-28
83595,Jacob Jones,Non-binary,34.0,"$90,563.35",Sales,27.0,5.0,2020-09-30
17646,Amy Nelson,Female,22.0,"$79,271.81",IT,13.0,2.0,2021-01-07
20424,Ashley Lopez,Female,50.0,"$37,349.99",IT,11.0,5.0,2024-11-19
54601,Kyle Williams,Male,40.0,,Marketing,48.0,4.0,2023-03-18
69044,Deborah Larsen MD,Non-binary,,"$51,343.79",HR,14.0,3.0,2020-02-25
67705,Alejandro Lee,Non-binary,54.0,"$103,431.57",HR,15.0,1.0,2021-10-06
88036,Amy Wyatt,Male,50.0,"$32,187.45",Finance,31.0,2.0,2022-12-03
25664,Steven Ryan,Male,31.0,"$58,098.67",HR,34.0,2.0,2024-04-28
43621,Sarah Young,Male,,"$90,827.03",IT,4.0,4.0,2021-04-03
15756,Tyrone Turner,Male,30.0,"$48,417.30",Sales,44.0,1.0,2024-08-13
54477,William Mcclain,Female,29.0,,IT,37.0,,2024-09-28
51480,Alison Price,Non-binary,48.0,"$42,050.45",Finance,26.0,1.0,2024-10-14
14406,Yvette Powell,Non-binary,56.0,"$91,969.37",Finance,39.0,5.0,2023-08-18
28627,Mark Bailey,Female,25.0,,Marketing,11.0,,2023-07-10
41723,Stephen Riley,Female,,"$32,887.80",HR,22.0,,2021-09-12
13369,Christopher Kemp,Non-binary,,"$45,643.34",IT,38.0,4.0,2022-01-06
6373,Eric Fuller,Female,,"$52,794.68",Marketing,51.0,2.0,2024-07-19
30453,Nicole Hancock,Non-binary,30.0,"$72,680.50",Marketing,18.0,1.0,2023-01-30
22072,Scott Butler,Male,40.0,,Sales,12.0,,2023-03-02
99868,Samantha Tran,Male,38.0,"$78,505.43",Marketing,44.0,2.0,2021-11-20
97915,Melinda Good,Female,46.0,"$33,666.89",IT,2.0,,2021-02-11
83657,Rodney Campos,Male,57.0,"$69,224.28",Sales,18.0,,2022-07-06
37788,Gloria Day,Non-binary,33.0,"$97,369.26",IT,59.0,4.0,2024-06-28
11108,Danielle Lucero,Non-binary,52.0,"$100,822.09",HR,56.0,4.0,2023-11-30
99025,Richard Jordan,Male,31.0,"$103,859.48",Finance,56.0,2.0,2021-05-11
79160,Sarah Maxwell MD,Male,33.0,,Sales,5.0,3.0,2020-04-14
31264,Michael Powell,Male,42.0,"$43,920.68",Sales,19.0,4.0,2022-05-18
80173,Mary Harrington,Male,29.0,,Finance,41.0,1.0,2021-02-03
26127,Adam Watkins,Male,45.0,"$66,219.89",HR,,3.0,2020-10-17
52364,David Charles,Male,27.0,"$48,947.73",Marketing,57.0,4.0,2023-09-24
81343,Alicia Haley,Male,52.0,"$57,429.27",HR,14.0,,2021-12-10
99963,Jonathon Williams,Non-binary,58.0,"$92,431.34",IT,59.0,5.0,2022-05-05
66036,Donna Powell,Male,59.0,,HR,17.0,2.0,2021-08-02
70763,Melissa Ramirez,Female,47.0,"$75,146.59",IT,36.0,1.0,2023-05-18
87548,James Wilson,Female,55.0,"$61,567.31",IT,9.0,2.0,2021-01-07
5808,Veronica Garrett,Non-binary,29.0,"$88,971.52",IT,4.0,5.0,2021-09-14
52924,Jasmine Miller,Male,47.0,,Finance,5.0,2.0,2021-09-26
70407,Francisco Hernandez,Male,24.0,"$100,935.90",Marketing,38.0,1.0,2024-09-23
26871,Shannon Preston,Non-binary,45.0,"$82,129.11",Finance,22.0,1.0,2022-05-06
78379,Aaron Scott,Non-binary,25.0,"$62,182.16",Marketing,56.0,2.0,2025-01-19
8703,Cynthia Gray,Female,42.0,"$60,110.02",Sales,59.0,1.0,2023-03-16
10629,John Tucker,Female,,"$36,718.20",HR,27.0,5.0,2023-01-18
95540,Kimberly Alvarado,Male,43.0,"$52,705.88",Finance,49.0,,2022-11-26
97215,Justin Miller,Male,54.0,,Marketing,55.0,4.0,2025-01-09
93174,Christopher Harris,Male,37.0,,Sales,3.0,1.0,2022-05-23
95926,Jeffrey Johnson,Female,32.0,"$90,598.67",IT,1.0,2.0,2022-06-20
60218,Sandra Blevins,Female,39.0,"$35,775.22",IT,49.0,3.0,2020-09-18
9064,Joshua Saunders,Female,35.0,"$88,346.86",Finance,,1.0,2023-09-08
13160,Kathleen Flowers,Female,42.0,"$118,724.34",Sales,9.0,5.0,2021-05-07
5708,Taylor Payne,Non-binary,59.0,"$79,199.07",Marketing,2.0,2.0,2023-11-13
73212,Eric Brown,Non-binary,60.0,"$72,608.68",IT,20.0,4.0,2022-02-08
1444,Robert Nelson,Female,52.0,"$40,187.69",Finance,43.0,1.0,2025-02-16
39692,Anthony Hooper,Female,28.0,"$79,783.58",Marketing,2.0,2.0,2022-01-22
79205,Fernando Graves,Male,51.0,"$77,234.74",HR,19.0,4.0,2020-08-14
52182,Katrina Davis,Female,60.0,"$68,909.54",HR,50.0,3.0,2022-09-30
97716,Vanessa Galvan,Female,24.0,"$82,682.85",IT,21.0,3.0,2024-01-02
49969,Jacqueline Dixon,Non-binary,,"$89,252.06",Sales,35.0,4.0,2020-07-03
15705,Ian Gonzales,Non-binary,42.0,"$54,207.47",Marketing,48.0,1.0,2023-06-24
11669,Carol Golden,Non-binary,38.0,,Finance,2.0,2.0,2024-10-09
19857,Anthony Barron,Non-binary,34.0,"$77,202.24",IT,26.0,1.0,2021-10-18
54960,Jennifer Griffith,Non-binary,57.0,"$74,123.79",Marketing,54.0,3.0,2021-01-17
50218,Joanna Williams,Non-binary,23.0,"$105,313.37",Finance,49.0,5.0,2020-06-12
17183,Susan Dennis,Female,,"$36,024.52",Finance,32.0,3.0,2023-05-13
38381,Sharon Cook,Male,46.0,"$96,617.82",Finance,31.0,2.0,2023-05-10
74107,Elaine Rangel,Male,,"$111,307.32",HR,30.0,4.0,2021-03-16
85967,Zachary Campbell,Non-binary,34.0,"$117,166.01",Sales,42.0,3.0,2024-10-12
82673,Joshua Simpson MD,Female,27.0,,Marketing,23.0,4.0,2021-07-21
71319,Amanda Hunter,Female,33.0,"$52,418.97",HR,21.0,5.0,2023-11-15
76300,Diana Williams,Non-binary,28.0,,Marketing,55.0,2.0,2021-05-05
30556,Janet Lopez,Male,46.0,"$68,790.24",Finance,3.0,1.0,2020-10-03
16205,Alison Jordan,Male,50.0,"$54,136.13",Sales,53.0,4.0,2020-12-02
12627,John Russell,Female,59.0,"$30,348.11",HR,5.0,4.0,2024-03-25
45383,Patrick Henson,Male,36.0,"$99,804.13",IT,46.0,2.0,2023-09-10
97601,Steven Davenport,Non-binary,57.0,"$104,974.30",Finance,33.0,5.0,2020-02-20
61387,Sandra Davis,Non-binary,57.0,"$47,326.69",Finance,35.0,5.0,2022-08-22
69370,Joshua Smith,Male,46.0,,Marketing,58.0,3.0,2022-08-26
43745,Timothy Walter Jr.,Non-binary,57.0,"$33,027.73",Sales,20.0,4.0,2022-03-24
46476,Justin Fields,Non-binary,50.0,"$74,476.06",Marketing,33.0,5.0,2020-08-22
65088,Brian Frank,Non-binary,46.0,"$107,211.02",Sales,13.0,2.0,2021-10-31
33887,Danny Evans,Female,34.0,"$90,912.45",HR,38.0,3.0,2024-04-12
77092,Michael Shields,Male,37.0,"$75,055.98",Finance,14.0,1.0,2024-07-29
32399,Nicole Caldwell,Male,31.0,,IT,,2.0,2021-05-15
33047,Karen Nelson,Non-binary,38.0,"$77,030.43",HR,15.0,3.0,2022-10-09
73808,Amber Andrews,Female,28.0,"$73,706.91",HR,32.0,2.0,2022-09-25
21302,Jessica Sanchez,Male,22.0,"$117,147.93",Sales,59.0,2.0,2020-05-25
90836,Ashley Mason,Non-binary,42.0,,HR,39.0,1.0,2024-05-10
51245,Robin Lawrence,Male,31.0,"$105,968.62",Marketing,59.0,2.0,2020-08-09
65517,Emily Johnson DVM,Female,,"$110,252.60",HR,51.0,5.0,2023-08-09
48464,Michele Johnson,Male,30.0,"$98,519.01",Finance,30.0,5.0,2024-03-06
942,Sydney Martin,Male,46.0,"$44,628.70",IT,45.0,4.0,2023-07-04
91710,Gregory Carroll,Female,41.0,"$56,312.09",IT,6.0,4.0,2021-09-12
71936,Sarah Mahoney,Female,47.0,"$114,896.96",HR,35.0,4.0,2024-12-06
42277,Chelsea Vincent,Female,33.0,"$106,582.90",Finance,28.0,5.0,2023-09-06
19051,Timothy Moore,Non-binary,48.0,"$118,757.67",Sales,26.0,5.0,2021-03-08
43906,Douglas Travis,Non-binary,59.0,"$37,312.44",Sales,0.0,4.0,2022-12-24
47658,Angela Meyer,Male,56.0,"$114,442.77",IT,25.0,3.0,2020-03-17
2796,Kimberly Chase,Male,28.0,"$67,393.30",Marketing,27.0,5.0,2021-07-09
68458,Rebecca Clark,Male,24.0,"$49,337.70",Finance,37.0,2.0,2020-05-15
95215,Jason Rasmussen,Male,41.0,"$74,991.00",IT,19.0,2.0,2021-06-14
71830,Maurice Torres,Female,,"$79,447.03",HR,12.0,5.0,2020-04-24
9982,Wesley Hayden,Male,,,Marketing,33.0,3.0,2022-01-06
23989,Teresa Waller,Non-binary,48.0,"$79,387.59",HR,39.0,5.0,2023-03-21
81695,Christopher Barajas,Non-binary,24.0,"$65,461.15",IT,45.0,3.0,2022-01-23
84890,Michelle Jones,Non-binary,29.0,"$43,436.53",IT,15.0,4.0,2023-06-14
26005,Michael Higgins,Male,47.0,"$58,656.62",IT,1.0,1.0,2022-01-12
28568,Michael Harrison,Male,59.0,"$96,486.15",Sales,7.0,,2020-09-22
29708,Jonathan Harris,Female,36.0,"$50,530.14",Finance,47.0,4.0,2022-06-08
90622,Donald Shields,Male,22.0,"$109,485.37",Sales,2.0,,2023-04-16
48123,Laura Mercado,Non-binary,,"$52,147.50",Marketing,44.0,3.0,2021-11-08
35849,Ashley Long,Male,54.0,"$108,042.24",Finance,0.0,1.0,2023-03-22
67796,David Chambers,Non-binary,49.0,"$55,856.71",HR,46.0,1.0,2024-09-07
97572,Gregory Schmidt,Female,30.0,"$82,078.00",Sales,27.0,1.0,2020-12-14
50116,Tracie Young,Female,52.0,"$74,423.90",Finance,33.0,3.0,2024-11-23
28093,Elizabeth Wilson,Female,47.0,"$83,582.98",Sales,33.0,1.0,2021-11-24
81110,Mr. Luke Perry,Non-binary,34.0,,Sales,29.0,3.0,2021-04-18
81901,Michael King,Female,58.0,"$48,634.62",HR,43.0,5.0,2021-07-15
59178,Daniel Good,Non-binary,40.0,"$85,786.41",HR,54.0,3.0,2021-10-19
94854,David Evans,Male,,"$54,252.79",Finance,4.0,1.0,2020-05-25
82905,Dr. Caitlyn Sanders PhD,Female,42.0,"$113,844.58",IT,14.0,,2020-10-03
77595,Kenneth Mitchell,Female,54.0,"$82,624.00",IT,25.0,4.0,2024-06-19
89384,Stephen Richardson,Non-binary,44.0,"$109,809.71",IT,19.0,1.0,2024-07-28
71729,Shawn Scott,Male,57.0,"$104,402.48",IT,50.0,1.0,2021-06-22
62587,Christopher Mclean,Female,37.0,,Finance,49.0,,2024-09-17
5232,Anthony Yang,Male,48.0,,Sales,42.0,2.0,2021-04-06
